refArea,PercentageofEducationlevelofresidents-illeterate,PercentageofSchooldropout,Observation URI,references,PercentageofEducationlevelofresidents-university,publisher,PercentageofEducationlevelofresidents-secondary,PercentageofEducationlevelofresidents-intermediate,PercentageofEducationlevelofresidents-vocational,PercentageofEducationlevelofresidents-elementary,PercentageofEducationlevelofresidents-highereducation,Town,dataset
http://dbpedia.org/resource/Aley_District,60.00,0.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Btalloun,https://impact.cib.gov.lb/home#open_data_section,8.00,Impact Open Data,5.00,10.00,5.00,10.00,2.00,Btalloun,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Hasbaya_District,2.00,7.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Hasbaiya,https://impact.cib.gov.lb/home#open_data_section,7.00,Impact Open Data,30.00,40.00,5.00,15.00,1.00,Hasbaiya,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/Akkar_Governorate,5.00,2.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Baghdadi,https://impact.cib.gov.lb/home#open_data_section,7.00,Impact Open Data,30.00,20.00,15.00,20.00,3.00,Baghdadi,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/North_Governorate,5.00,5.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Bahbouch,https://impact.cib.gov.lb/home#open_data_section,7.00,Impact Open Data,20.00,25.00,10.00,30.00,3.00,Bahbouch,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/Baalbek-Hermel_Governorate,4.00,0.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Majdaloun,https://impact.cib.gov.lb/home#open_data_section,7.00,Impact Open Data,20.00,20.00,5.00,40.00,4.00,Majdaloun,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/Baalbek-Hermel_Governorate,1.00,0.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Talia,https://impact.cib.gov.lb/home#open_data_section,7.00,Impact Open Data,18.00,20.00,2.00,50.00,2.00,Talia,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Tyre_District,2.00,2.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Dhayra,https://impact.cib.gov.lb/home#open_data_section,7.00,Impact Open Data,12.00,50.00,8.00,20.00,1.00,Dhayra,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/Akkar_Governorate,3.00,10.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Khreibet+Ej-Jindi,https://impact.cib.gov.lb/home#open_data_section,7.00,Impact Open Data,10.00,20.00,10.00,50.00,0.00,Khreibet Ej-Jindi,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/Baalbek-Hermel_Governorate,7.00,2.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Fekehe,https://impact.cib.gov.lb/home#open_data_section,6.00,Impact Open Data,24.00,23.00,12.00,27.00,1.00,Fekehe,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Marjeyoun_District,2.00,1.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Deir+Siriane,https://impact.cib.gov.lb/home#open_data_section,6.00,Impact Open Data,20.00,50.00,10.00,10.00,2.00,Deir Siriane,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Baabda_District,0.00,5.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Chouit,https://impact.cib.gov.lb/home#open_data_section,6.00,Impact Open Data,15.00,30.00,5.00,40.00,4.00,Chouit,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/ZahlÃ©_District,1.00,0.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Bouarej,https://impact.cib.gov.lb/home#open_data_section,6.00,Impact Open Data,10.00,30.00,1.00,50.00,2.00,Bouarej,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/Baalbek-Hermel_Governorate,10.00,5.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Brital,https://impact.cib.gov.lb/home#open_data_section,6.00,Impact Open Data,9.00,15.00,4.00,53.00,3.00,Brital,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/Baalbek-Hermel_Governorate,16.00,15.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Halbata,https://impact.cib.gov.lb/home#open_data_section,6.00,Impact Open Data,8.00,35.00,10.00,25.00,0.00,Halbata,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Marjeyoun_District,1.00,1.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Majdel+Selm,https://impact.cib.gov.lb/home#open_data_section,5.00,Impact Open Data,50.00,22.00,15.00,6.00,1.00,Majdel Selm,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Keserwan_District,0.00,0.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Zouk+Mkayel,https://impact.cib.gov.lb/home#open_data_section,5.00,Impact Open Data,40.00,40.00,5.00,5.00,5.00,Zouk Mkayel,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Matn_District,0.00,1.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Mar+Boutros+Karm+Et-Tine,https://impact.cib.gov.lb/home#open_data_section,5.00,Impact Open Data,40.00,35.00,4.00,15.00,1.00,Mar Boutros Karm Et-Tine,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/Baalbek-Hermel_Governorate,0.00,30.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-El+Ain,https://impact.cib.gov.lb/home#open_data_section,5.00,Impact Open Data,40.00,25.00,20.00,10.00,0.00,El Ain,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Tyre_District,1.00,6.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Hanaouay,https://impact.cib.gov.lb/home#open_data_section,5.00,Impact Open Data,30.00,50.00,5.00,5.00,4.00,Hanaouay,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Sidon_District,20.00,0.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Jenjlaya,https://impact.cib.gov.lb/home#open_data_section,5.00,Impact Open Data,30.00,30.00,0.00,15.00,0.00,Jenjlaya,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Matn_District,10.00,0.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Ouadi+El-Karm+El-Matn,https://impact.cib.gov.lb/home#open_data_section,5.00,Impact Open Data,30.00,20.00,20.00,10.00,5.00,Ouadi El-Karm El-Matn,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Hasbaya_District,0.00,1.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Kfar+Hamam,https://impact.cib.gov.lb/home#open_data_section,5.00,Impact Open Data,25.00,30.00,5.00,35.00,0.00,Kfar Hamam,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/Akkar_Governorate,5.00,2.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Amara,https://impact.cib.gov.lb/home#open_data_section,5.00,Impact Open Data,25.00,30.00,5.00,30.00,0.00,Amara,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Western_Beqaa_District,3.00,2.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Haouch+El-Harime,https://impact.cib.gov.lb/home#open_data_section,5.00,Impact Open Data,25.00,25.00,10.00,30.00,2.00,Haouch El-Harime,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/Baalbek-Hermel_Governorate,5.00,2.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Temnine+Et-Tahta,https://impact.cib.gov.lb/home#open_data_section,5.00,Impact Open Data,23.00,40.00,5.00,20.00,2.00,Temnine Et-Tahta,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/Akkar_Governorate,1.00,1.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Mouanse,https://impact.cib.gov.lb/home#open_data_section,5.00,Impact Open Data,20.00,40.00,15.00,10.00,0.00,Mouanse,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/Akkar_Governorate,10.00,5.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Cheikh+Zennad,https://impact.cib.gov.lb/home#open_data_section,5.00,Impact Open Data,20.00,35.00,10.00,20.00,0.00,Cheikh Zennad,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Zgharta_District,10.00,5.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Kfarsghab,https://impact.cib.gov.lb/home#open_data_section,5.00,Impact Open Data,20.00,35.00,9.00,20.00,1.00,Kfarsghab,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Tyre_District,8.00,0.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Mazraat+Mechref,https://impact.cib.gov.lb/home#open_data_section,5.00,Impact Open Data,20.00,30.00,5.00,30.00,2.00,Mazraat Mechref,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/Baalbek-Hermel_Governorate,10.00,5.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Qsarnaba,https://impact.cib.gov.lb/home#open_data_section,5.00,Impact Open Data,20.00,29.00,5.00,25.00,6.00,Qsarnaba,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/Akkar_Governorate,10.00,10.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Hayssa,https://impact.cib.gov.lb/home#open_data_section,5.00,Impact Open Data,20.00,25.00,10.00,30.00,0.00,Hayssa,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/MiniyehâDanniyeh_District,10.00,0.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Karm+El-Mohr,https://impact.cib.gov.lb/home#open_data_section,5.00,Impact Open Data,20.00,25.00,3.00,35.00,2.00,Karm El-Mohr,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/Akkar_Governorate,5.00,2.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Beit+El-Haouch,https://impact.cib.gov.lb/home#open_data_section,5.00,Impact Open Data,20.00,20.00,20.00,30.00,0.00,Beit El-Haouch,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Keserwan_District,0.00,0.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Bizhel,https://impact.cib.gov.lb/home#open_data_section,5.00,Impact Open Data,20.00,20.00,10.00,45.00,0.00,Bizhel,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Keserwan_District,20.00,20.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Daraiya+Kesrouane,https://impact.cib.gov.lb/home#open_data_section,5.00,Impact Open Data,20.00,20.00,10.00,20.00,5.00,Daraiya Kesrouane,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Byblos_District,21.00,5.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Qahmez,https://impact.cib.gov.lb/home#open_data_section,5.00,Impact Open Data,20.00,20.00,2.00,30.00,2.00,Qahmez,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Byblos_District,8.00,3.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Lassa,https://impact.cib.gov.lb/home#open_data_section,5.00,Impact Open Data,20.00,20.00,2.00,5.00,40.00,Lassa,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/Akkar_Governorate,35.00,30.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Deir+Dalloum,https://impact.cib.gov.lb/home#open_data_section,5.00,Impact Open Data,17.00,10.00,2.00,30.00,1.00,Deir Dalloum,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/ZahlÃ©_District,0.00,2.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Ablah,https://impact.cib.gov.lb/home#open_data_section,5.00,Impact Open Data,16.00,25.00,3.00,50.00,1.00,Ablah,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Hasbaya_District,2.00,2.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Rachaiya+El-Foukhar,https://impact.cib.gov.lb/home#open_data_section,5.00,Impact Open Data,15.00,35.00,2.00,40.00,1.00,Rachaiya El-Foukhar,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/Akkar_Governorate,5.00,5.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Mqaiteaa,https://impact.cib.gov.lb/home#open_data_section,5.00,Impact Open Data,15.00,32.00,4.00,38.00,1.00,Mqaiteaa,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/MiniyehâDanniyeh_District,4.00,20.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Minie,https://impact.cib.gov.lb/home#open_data_section,5.00,Impact Open Data,15.00,30.00,5.00,40.00,1.00,Minie,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/Mount_Lebanon_Governorate,10.00,0.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Ouadi+Banhlay,https://impact.cib.gov.lb/home#open_data_section,5.00,Impact Open Data,15.00,25.00,13.00,30.00,2.00,Ouadi Banhlay,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/Akkar_Governorate,10.00,2.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Qachlaq,https://impact.cib.gov.lb/home#open_data_section,5.00,Impact Open Data,15.00,25.00,10.00,30.00,5.00,Qachlaq,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/Akkar_Governorate,2.00,0.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Sfinet+Ed-Draib,https://impact.cib.gov.lb/home#open_data_section,5.00,Impact Open Data,13.00,28.00,5.00,45.00,2.00,Sfinet Ed-Draib,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/Akkar_Governorate,6.00,1.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aamayer,https://impact.cib.gov.lb/home#open_data_section,5.00,Impact Open Data,12.00,22.00,10.00,45.00,0.00,Aamayer,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/Akkar_Governorate,5.00,2.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Qarha,https://impact.cib.gov.lb/home#open_data_section,5.00,Impact Open Data,10.00,50.00,5.00,25.00,0.00,Qarha,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/Akkar_Governorate,5.00,3.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Majdala,https://impact.cib.gov.lb/home#open_data_section,5.00,Impact Open Data,10.00,30.00,15.00,30.00,5.00,Majdala,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/Akkar_Governorate,3.00,0.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Khat+el+Petrol,https://impact.cib.gov.lb/home#open_data_section,5.00,Impact Open Data,10.00,30.00,10.00,40.00,2.00,Khat el Petrol,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/Baalbek-Hermel_Governorate,20.00,20.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Nabi+Osmane,https://impact.cib.gov.lb/home#open_data_section,5.00,Impact Open Data,10.00,30.00,10.00,20.00,5.00,Nabi Osmane,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/South_Governorate,0.00,0.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aazour,https://impact.cib.gov.lb/home#open_data_section,5.00,Impact Open Data,10.00,30.00,5.00,40.00,10.00,Aazour,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/ZahlÃ©_District,30.00,5.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Nasriyet+Zahleh,https://impact.cib.gov.lb/home#open_data_section,5.00,Impact Open Data,10.00,30.00,5.00,20.00,0.00,Nasriyet Zahleh,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Tyre_District,2.00,10.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Malkiyah+Village,https://impact.cib.gov.lb/home#open_data_section,5.00,Impact Open Data,10.00,30.00,3.00,50.00,0.00,Malkiyah Village,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/Beqaa_Governorate,10.00,27.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Biret+Rachaya,https://impact.cib.gov.lb/home#open_data_section,5.00,Impact Open Data,10.00,30.00,3.00,40.00,2.00,Biret Rachaya,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Byblos_District,2.00,5.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Michmich+Jbeil,https://impact.cib.gov.lb/home#open_data_section,5.00,Impact Open Data,10.00,27.00,2.00,10.00,1.00,Michmich Jbeil,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Baabda_District,10.00,0.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Bourj+El-Brajneh,https://impact.cib.gov.lb/home#open_data_section,5.00,Impact Open Data,10.00,25.00,10.00,35.00,5.00,Bourj El-Brajneh,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Byblos_District,0.00,5.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Bayzoun,https://impact.cib.gov.lb/home#open_data_section,5.00,Impact Open Data,10.00,20.00,40.00,20.00,5.00,Bayzoun,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/MiniyehâDanniyeh_District,10.00,0.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Rawda+Village,https://impact.cib.gov.lb/home#open_data_section,5.00,Impact Open Data,10.00,20.00,10.00,40.00,5.00,Rawda Village,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Aley_District,30.00,20.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Maasrati,https://impact.cib.gov.lb/home#open_data_section,5.00,Impact Open Data,10.00,20.00,5.00,30.00,0.00,Maasrati,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Sidon_District,10.00,2.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Insariyeh,https://impact.cib.gov.lb/home#open_data_section,5.00,Impact Open Data,10.00,18.00,5.00,50.00,2.00,Insariyeh,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/Baalbek-Hermel_Governorate,30.00,1.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Temnine+El-Faouqa,https://impact.cib.gov.lb/home#open_data_section,5.00,Impact Open Data,10.00,15.00,12.00,25.00,3.00,Temnine El-Faouqa,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/Akkar_Governorate,10.00,2.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Khirbet+Daoud+Aakkar,https://impact.cib.gov.lb/home#open_data_section,5.00,Impact Open Data,10.00,15.00,10.00,50.00,0.00,Khirbet Daoud Aakkar,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
